chromosome	start	stop	ab_initio_tx_id	Human_PB	Chimp_PB	Gorilla_PB	Orangutan_PB	Rhesus_PB	gene_id	gene_name
chr7	142699634	142699724	augPB-20477.t1	0	0	1	0	49	ENSG00000100629.17	CEP128
chr7	149413999	149414158	augPB-20490.t1	0	0	0	0	1	ENSG00000258859.1	LINC02296
chr7	149537743	149537821	augPB-20490.t1	0	0	0	0	2	ENSG00000258859.1	LINC02296
chr7	149546763	149546869	augPB-20490.t1	0	0	0	0	1	ENSG00000258859.1	LINC02296
chr7	153322508	153322659	augPB-20515.t2	0	41	29	14	64	ENSG00000133943.20	DGLUCY
chr7	153350404	153350612	augPB-20515.t2	0	0	0	0	29	ENSG00000133943.20	DGLUCY
chr7	153759355	153759495	augPB-20519.t3	0	0	0	0	731	ENSG00000133962.8	CATSPERB
chr7	153763317	153763647	augPB-20519.t3	0	0	0	0	730	ENSG00000133962.8	CATSPERB
chr7	153766546	153766734	augPB-20519.t3	0	0	0	0	720	ENSG00000133962.8	CATSPERB
chr7	155042262	155042294	augPB-20531.t1	0	0	0	0	1	ENSG00000258742.6	LINC02833
chr7	155079060	155079548	augPB-20532.t1	0	0	0	0	975	ENSG00000100604.13	CHGA
chr7	159070446	159070534	augPB-20577.t1	8	5	6	3	35	ENSG00000100749.8	VRK1
chr7	162873939	162874171	augPB-20598.t2	0	0	0	0	2	ENSG00000196273.8	LINC00523
chr7	163250956	163251061	augPB-20604.t1	0	0	0	0	2	ENSG00000225746.12	MEG8
chr7	164466048	164466186	augPB-20617.t2	0	0	0	0	130	ENSG00000080823.23	MOK
chr7	166495093	166495111	augPB-20647.t1	0	0	0	0	9	ENSG00000066735.14	KIF26A
chr7	166495436	166495587	augCGP-8986.t1	0	0	0	0	9	ENSG00000066735.14	KIF26A
chr7	168280898	168281323	augPB-20689.t1	0	0	0	0	1	ENSG00000211933.2	IGHV6-1
chr7	168436064	168436379	augPB-20692.t1	0	0	0	0	7	ENSG00000253763.1	IGHV3-6
chr7	168446310	168446462	augPB-20692.t2	0	0	0	0	2	ENSG00000224585.1	AC103563.1
chr8	826334	826421	augPB-1605.t1	0	0	0	0	23	ENSG00000172748.14	ZNF596
chr8	7834928	7835016	augPB-1645.t1	0	0	0	0	3	ENSG00000206042.1	DEFA7P
chr8	12113133	12113296	augPB-1686.t1	0	0	0	0	3	ENSG00000253505.3	AC103957.1
chr8	16754755	16754914	augPB-1703.t1	0	0	0	0	7	ENSG00000253496.3	AC011586.2
chr8	18093225	18093315	augPB-1712.t2	0	0	0	0	478	ENSG00000078674.17	PCM1
chr8	19295660	19295710	augPB-1720.t1	0	0	0	0	19	ENSG00000253557.6	AC100849.1
chr8	21139893	21140029	augPB-1729.t2	0	0	0	0	2	ENSG00000253199.2	LINC02153
chr8	22247401	22247481	augPB-1735.t1	0	0	0	0	1	ENSG00000158856.18	DMTN
chr8	22287988	22288156	augPB-1738.t3	0	0	0	0	5	ENSG00000168453.15	HR
chr8	22800158	22800321	augPB-1750.t2	0	0	0	0	461	ENSG00000158941.16	CCAR2
chr8	24615764	24615827	augPB-1770.t3	0	0	0	0	20	ENSG00000042980.13	ADAM28
chr8	25683533	25683708	augPB-1776.t1	0	0	0	0	7	ENSG00000147459.18	DOCK5
chr8	25759334	25759576	augPB-1778.t4	0	2	1	0	562	ENSG00000184661.14	CDCA2
chr8	27737720	27737944	augPB-1794.t1	0	0	0	0	21	ENSG00000120903.13	CHRNA2
chr8	28044585	28045396	augPB-1799.t2	0	0	0	0	19	ENSG00000171320.15	ESCO2
chr8	28070049	28070096	augPB-1799.t1	0	0	0	0	62	ENSG00000171320.15	ESCO2
chr8	28602713	28603107	augPB-1805.t5	0	0	0	0	21	ENSG00000168081.9	PNOC
chr8	29322032	29322121	augPB-1811.t3	0	2	2	1	28	ENSG00000147421.18	HMBOX1
chr8	31471714	31471905	augPB-1826.t1	0	0	0	0	104	ENSG00000165392.11	WRN
chr8	31497087	31497180	augPB-1827.t1	0	0	0	0	5	ENSG00000165392.11	WRN
chr8	34523918	34523993	augPB-1835.t1	0	0	0	0	1	ENSG00000254302.2	AC087855.2
chr8	39832738	39832810	augPB-1872.t1	0	0	0	0	2826	ENSG00000196115.13	ADAM5
chr8	39832984	39833151	augPB-1872.t1	0	0	0	0	2842	ENSG00000196115.13	ADAM5
chr8	39833938	39834020	augPB-1872.t1	0	0	0	0	2856	ENSG00000196115.13	ADAM5
chr8	39845590	39845727	augPB-1872.t1	0	0	0	0	2854	ENSG00000196115.13	ADAM5
chr8	39870786	39870882	augPB-1872.t1	0	0	0	0	2848	ENSG00000196115.13	ADAM5
chr8	39938533	39938696	augPB-1872.t1	0	0	0	0	2818	ENSG00000196115.13	ADAM5
chr8	39940013	39940064	augPB-1872.t1	0	0	0	0	2819	ENSG00000196115.13	ADAM5
chr8	40286070	40286223	augPB-1874.t2	0	0	0	0	569	ENSG00000168619.16	ADAM18
chr8	42267131	42267195	augPB-1888.t3	1	0	0	0	2	ENSG00000029534.20	ANK1
chr8	47847271	47847451	augPB-1915.t1	0	0	0	0	13	ENSG00000164808.17	SPIDR
chr8	48403195	48403297	augPB-1917.t1	4	10	2	1	16	ENSG00000253729.8	PRKDC
chr8	59248167	59248276	augCGP-12297.t1	0	9	24	10	90	ENSG00000035681.9	NSMAF
chr8	61460943	61461101	augPB-1974.t2	16	22	11	2	13	ENSG00000171316.12	CHD7
chr8	62387266	62387413	augPB-1977.t1	0	0	0	0	1	ENSG00000253834.1	AC025524.1
chr8	62391318	62391410	augPB-1977.t1	0	0	0	0	2	ENSG00000253834.1	AC025524.1
chr8	63345909	63346001	augPB-1980.t1	0	0	0	0	1	ENSG00000185942.11	NKAIN3
chr8	64256911	64257013	augPB-1987.t1	0	0	0	0	9	ENSG00000287844.1	AC018953.2
chr8	66005115	66005232	augPB-1992.t1	0	0	0	0	2	ENSG00000254081.2	LINC01299
chr8	67863611	67863666	augPB-2012.t3	6	9	6	3	35	ENSG00000066777.9	ARFGEF1
chr8	69932650	69933016	augPB-2017.t2	0	0	0	0	2	ENSG00000287971.1	AC093642.7
chr8	79168028	79168177	augPB-2056.t1	1	11	42	14	574	ENSG00000104427.12	ZC2HC1A
chr8	82007866	82007939	augPB-2069.t3	0	0	0	0	3	ENSG00000197416.4	FABP12
chr8	86269219	86269392	augPB-2081.t1	0	0	0	0	2	ENSG00000285768.1	LINC02849
chr8	86274336	86274448	augPB-2081.t1	0	0	0	0	1	ENSG00000285768.1	LINC02849
chr8	86821219	86821283	augPB-2083.t2	1	1	0	1	30	ENSG00000123124.14	WWP1
chr8	95209444	95209510	augPB-2127.t1	0	0	0	0	18	ENSG00000175305.17	CCNE2
chr8	95522250	95522324	augPB-2131.t1	0	0	0	0	2	ENSG00000253773.3	C8orf37-AS1
chr8	95575512	95575555	augPB-2132.t5	0	0	0	0	23	ENSG00000156172.6	C8orf37
chr8	95850101	95850276	augPB-2133.t1	0	0	0	0	1	ENSG00000253872.1	AC083836.1
chr8	98513214	98513315	augPB-2147.t1	0	0	0	0	1	ENSG00000104361.10	NIPAL2
chr8	100504985	100505096	augPB-2156.t1	0	0	0	0	39	ENSG00000034677.13	RNF19A
chr8	100508065	100508141	augPB-2156.t1	0	0	0	0	43	ENSG00000034677.13	RNF19A
chr8	100526299	100526439	augPB-2156.t1	0	0	0	0	80	ENSG00000034677.13	RNF19A
chr8	103103831	103103944	augPB-2174.t3	24	22	23	21	243	ENSG00000155096.14	AZIN1
chr8	103145251	103145310	augPB-2175.t2	0	0	0	0	5	ENSG00000253320.7	AZIN1-AS1
chr8	116392247	116392364	augPB-2222.t1	0	0	0	0	2	ENSG00000249917.3	LINC00536
chr8	116418709	116418793	augPB-2222.t1	0	0	0	0	2	ENSG00000249917.3	LINC00536
chr8	119279287	119279378	augPB-2239.t1	0	0	0	0	5	ENSG00000254278.1	AC107953.2
chr8	121616666	121616859	augPB-2252.t1	0	0	0	0	1	ENSG00000253619.1	AC068413.1
chr8	121958679	121958760	augPB-2255.t1	0	0	0	0	1	ENSG00000248690.8	HAS2-AS1
chr8	122247259	122247351	augPB-2256.t2	0	0	0	0	3	ENSG00000248690.8	HAS2-AS1
chr8	122306583	122306688	augPB-2256.t2	0	0	0	0	1	ENSG00000248690.8	HAS2-AS1
chr8	122810228	122810354	augPB-2257.t1	0	0	0	0	2	ENSG00000255364.1	SMILR
chr8	122846380	122846486	augPB-2257.t1	0	0	0	0	1	ENSG00000255364.1	SMILR
chr8	125877145	125877296	augPB-2289.t1	0	0	0	0	2	ENSG00000253111.2	AC091114.1
chr8	127595878	127595990	augPB-2296.t1	0	0	0	0	1	ENSG00000287781.1	AC018714.2
chr8	128434062	128434135	augPB-2300.t1	0	0	0	0	1	ENSG00000249859.11	PVT1
chr8	128450489	128450611	augPB-2300.t1	0	0	0	0	3	ENSG00000249859.11	PVT1
chr8	129130189	129130317	augPB-2301.t1	0	0	0	0	2	ENSG00000229140.10	CCDC26
chr8	132941384	132941488	augPB-2312.t2	0	0	0	0	8	ENSG00000129295.9	LRRC6
chr8	135064948	135065042	augPB-2324.t1	0	0	0	0	1	ENSG00000259820.1	AC083843.3
chr8	136377721	136377807	augPB-2328.t1	0	0	0	0	2	ENSG00000254101.7	LINC02055
chr8	136389515	136389594	augPB-2328.t1	0	0	0	0	2	ENSG00000254101.7	LINC02055
chr8	136431127	136431213	augPB-2329.t1	0	0	0	0	3	ENSG00000254101.7	LINC02055
chr8	136432156	136432244	augPB-2329.t1	0	0	0	0	4	ENSG00000254101.7	LINC02055
chr8	139838157	139838728	augPB-2338.t2	0	0	0	0	4	ENSG00000169427.8	KCNK9
chr8	141385856	141386044	augPB-2349.t2	0	1	0	0	2	ENSG00000105339.10	DENND3
chr8	141427070	141427237	augPB-2349.t2	0	0	0	0	30	ENSG00000105339.10	DENND3
chr8	141430554	141430689	augPB-2349.t4	0	0	0	0	5	ENSG00000105339.10	DENND3
chr8	141675833	141675953	augPB-2355.t2	0	0	0	0	30	ENSG00000226807.6	MROH5
chr8	141716436	141716572	augPB-2355.t2	0	0	0	0	236	ENSG00000226807.6	MROH5
chr8	142739759	142739870	augPB-2365.t1	0	0	0	0	2	ENSG00000181790.11	ADGRB1
chr8	142740277	142740442	augPB-2365.t1	0	0	0	0	2	ENSG00000181790.11	ADGRB1
chr8	142796744	142796916	augPB-2365.t1	0	0	0	0	22	ENSG00000181790.11	ADGRB1
chr8	142800448	142800544	augPB-2365.t1	0	0	0	0	23	ENSG00000181790.11	ADGRB1
chr8	142802891	142802931	augPB-2365.t1	0	0	0	0	18	ENSG00000181790.11	ADGRB1
chr8	142802891	142802946	augPB-2365.t3	0	0	0	0	5	ENSG00000181790.11	ADGRB1
chr8	142805462	142806169	augPB-2365.t1	0	0	0	0	22	ENSG00000181790.11	ADGRB1
chr8	142807555	142807591	augPB-2365.t1	0	0	0	0	34	ENSG00000181790.11	ADGRB1
chr8	142807752	142807860	augPB-2365.t1	0	0	0	0	34	ENSG00000181790.11	ADGRB1
chr8	143504956	143505085	augCGP-12667.t1	0	0	0	0	41	ENSG00000181638.19	ZFP41
chr8	143529788	143529912	augPB-2387.t1	0	0	0	0	1	ENSG00000253716.6	MINCR
chr8	143565657	143565823	augPB-2390.t3	0	0	0	0	25	ENSG00000184428.13	TOP1MT
chr8	143610582	143610678	augPB-2391.t1	0	0	0	0	29	ENSG00000184428.13	TOP1MT
chr8	143639636	143640305	augPB-2392.t1	0	0	0	0	6	ENSG00000158106.14	RHPN1
chr8	143640383	143640494	augCGP-12673.t1	0	0	0	1	38	ENSG00000158106.14	RHPN1
chr8	143879424	143879512	augPB-2402.t3	0	1	0	0	39	ENSG00000104522.16	TSTA3
chr8	144028487	144028630	augPB-2409.t1	0	0	0	0	43	ENSG00000203499.11	IQANK1
chr8	144028814	144028979	augPB-2409.t1	0	0	0	0	39	ENSG00000203499.11	IQANK1
chr8	144029071	144029263	augPB-2409.t1	0	0	0	0	47	ENSG00000203499.11	IQANK1
chr8	144029351	144029477	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144050732	144050872	augPB-2409.t2	0	0	0	0	20	ENSG00000203499.11	IQANK1
chr8	144050732	144050881	augPB-2409.t1	0	0	0	0	20	ENSG00000203499.11	IQANK1
chr8	144051169	144051224	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144051443	144051536	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144051772	144051881	augPB-2409.t1	0	0	0	0	42	ENSG00000203499.11	IQANK1
chr8	144051982	144052076	augPB-2409.t1	0	0	0	0	43	ENSG00000203499.11	IQANK1
chr8	144052146	144052281	augPB-2409.t1	0	0	0	0	37	ENSG00000203499.11	IQANK1
chr8	144377030	144377149	augPB-2422.t4	0	2	0	0	74	ENSG00000179526.17	SHARPIN
chr8	144388984	144389158	augCGP-12707.t1	0	0	0	0	106	ENSG00000179698.14	WDR97
chr8	144389928	144390024	augCGP-12707.t1	0	0	0	0	172	ENSG00000179698.14	WDR97
chr8	144391314	144391443	augCGP-12707.t1	0	0	0	0	161	ENSG00000179698.14	WDR97
chr8	144391564	144391759	augCGP-12707.t1	0	0	0	0	119	ENSG00000179698.14	WDR97
chr8	144685020	144685072	augCGP-12720.t1	0	29	19	32	925	ENSG00000071894.17	CPSF1
chr8	144819738	144819982	augPB-2447.t1	0	0	0	0	20	ENSG00000167701.14	GPT
chr8	144820791	144821135	augPB-2447.t2	0	0	0	0	3	ENSG00000167701.14	GPT
chr8	145013178	145013279	augCGP-12741.t1	0	0	0	0	6	ENSG00000255085.8	AF186192.2
chr8	145013207	145013279	augPB-2456.t1	0	0	0	0	5	ENSG00000255085.8	AF186192.2
chr8	145672884	145673040	augPB-2478.t4	0	0	0	0	102	ENSG00000178814.17	OPLAH
chr8_2700X2731_random	66348	66432	augPB-20758.t1	0	0	0	0	7	ENSG00000177335.11	C8orf31
chr8_2700X2731_random	69731	69841	augPB-20758.t1	0	0	0	0	7	ENSG00000177335.11	C8orf31
chr9	5681115	5681201	augPB-9739.t1	0	0	0	0	1	ENSG00000286687.1	AC022535.2
chr9	6878841	6878979	augPB-9754.t1	0	0	0	0	254	ENSG00000108021.20	TASOR2
chr9	6892788	6892953	augPB-9754.t2	0	0	0	0	73	ENSG00000108021.20	TASOR2
chr9	6904209	6908067	augPB-9754.t1	0	0	0	0	269	ENSG00000108021.20	TASOR2
chr9	13680360	13680446	augPB-9792.t1	0	0	0	0	1	ENSG00000183049.12	CAMK1D
chr9	13976124	13976246	augPB-9792.t2	1	0	0	0	67	ENSG00000183049.12	CAMK1D
chr9	19790134	19790211	augPB-9841.t1	0	0	0	0	7	ENSG00000241058.4	NSUN6
chr9	24288433	24288496	augPB-9863.t4	0	0	0	0	98	ENSG00000179133.15	C10orf67
chr9	25545629	25545939	augPB-9869.t2	0	0	0	0	38	ENSG00000120549.18	KIAA1217
chr9	27068796	27068896	augCGP-3113.t1	0	0	0	0	40	ENSG00000095777.17	MYO3A
chr9	27655532	27655646	augPB-9882.t4	0	0	0	0	25	ENSG00000148459.16	PDSS1
chr9	27928684	27928834	augCGP-3127.t1	0	5	0	0	22	ENSG00000107890.16	ANKRD26
chr9	27933319	27934411	augPB-9884.t1	0	4	2	0	8	ENSG00000107890.16	ANKRD26
chr9	28961222	28961264	augPB-9895.t3	0	0	0	0	18	ENSG00000150054.18	MPP7
chr9	28962631	28962643	augPB-9895.t3	0	0	0	0	16	ENSG00000150054.18	MPP7
chr9	28962746	28962767	augPB-9895.t3	0	0	0	0	20	ENSG00000150054.18	MPP7
chr9	31257135	31257354	augCGP-3154.t1	0	0	0	0	285	ENSG00000107951.14	MTPAP
chr9	31257621	31257707	augCGP-3154.t1	0	0	0	0	186	ENSG00000107951.14	MTPAP
chr9	31258137	31258213	augCGP-3154.t1	0	0	0	0	284	ENSG00000107951.14	MTPAP
chr9	31652728	31652848	augPB-9912.t1	0	0	0	1	1	ENSG00000234814.8	SVIL2P
chr9	31673518	31673622	augPB-9912.t1	0	0	0	0	1	ENSG00000234814.8	SVIL2P
chr9	33484069	33484117	augPB-9924.t4	0	0	0	0	3	ENSG00000216937.13	CCDC7
chr9	33707116	33707233	augPB-9924.t3	0	0	0	0	95	ENSG00000216937.13	CCDC7
chr9	33801980	33802064	augPB-9924.t3	0	0	0	0	110	ENSG00000216937.13	CCDC7
chr9	37854712	37854818	augCGP-3181.t1	0	0	0	0	1	ENSG00000237837.1	AC159540.1
chr9	38091623	38091654	augCGP-3183.t1	0	0	0	0	66	ENSG00000175302.5	ANKRD30BP1
chr9	38116007	38116069	augCGP-3183.t1	0	0	0	0	62	ENSG00000175302.5	ANKRD30BP1
chr9	38117994	38118056	augCGP-3183.t1	0	0	0	0	127	ENSG00000175302.5	ANKRD30BP1
chr9	38119995	38120057	augCGP-3183.t1	0	0	0	0	56	ENSG00000175302.5	ANKRD30BP1
chr9	38121978	38122040	augCGP-3183.t1	0	0	0	0	54	ENSG00000175302.5	ANKRD30BP1
chr9	38123963	38124025	augCGP-3183.t1	0	0	0	0	58	ENSG00000175302.5	ANKRD30BP1
chr9	38125940	38126002	augCGP-3183.t1	0	0	0	0	38	ENSG00000175302.5	ANKRD30BP1
chr9	38127920	38127982	augCGP-3183.t1	0	0	0	0	36	ENSG00000175302.5	ANKRD30BP1
chr9	38140832	38140863	augPB-9935.t2	0	0	0	0	107	ENSG00000175302.5	ANKRD30BP1
chr9	38155954	38156032	augCGP-3183.t1	0	0	0	0	101	ENSG00000175302.5	ANKRD30BP1
chr9	38167143	38167246	augCGP-3183.t1	0	0	0	0	74	ENSG00000175302.5	ANKRD30BP1
chr9	38182847	38183061	augCGP-3183.t1	0	0	0	0	37	ENSG00000175302.5	ANKRD30BP1
chr9	38277463	38277568	augPB-9938.t1	0	0	0	0	2	ENSG00000235687.9	LINC00993
chr9	38284813	38284927	augPB-9938.t1	0	0	0	0	3	ENSG00000235687.9	LINC00993
chr9	39638175	39638312	augPB-9945.t3	0	0	0	0	66	ENSG00000151963.4	ZNF37CP
chr9	39638587	39638714	augPB-9945.t3	0	0	0	0	88	ENSG00000151963.4	ZNF37CP
chr9	39981570	39981601	augPB-9947.t1	0	0	0	0	11	ENSG00000180777.14	ANKRD30B
chr9	40007173	40007204	augPB-9947.t1	0	0	0	0	28	ENSG00000180777.14	ANKRD30B
chr9	40017024	40017103	augPB-9947.t1	0	0	0	0	27	ENSG00000180777.14	ANKRD30B
chr9	44211893	44212016	augPB-9976.t2	0	0	0	0	10	ENSG00000243660.10	ZNF487
chr9	46325480	46325567	augCGP-3239.t1	0	0	0	0	1	ENSG00000234993.1	CUBNP2
chr9	47267397	47267469	augCGP-3259.t1	0	0	0	0	133	ENSG00000274209.4	ANTXRL
chr9	48174065	48174150	augPB-10017.t1	0	0	0	0	1	ENSG00000204161.14	TMEM273
chr9	48201708	48201855	augPB-10017.t1	0	0	0	0	2	ENSG00000204161.14	TMEM273
chr9	48532337	48532414	augPB-10023.t1	0	0	0	0	20	ENSG00000286993.1	AC035139.2
chr9	49852246	49852290	augPB-10039.t1	0	0	0	0	2	ENSG00000263482.3	ANTXRLP1
chr9	55113790	55113940	augPB-10084.t1	0	0	0	0	4	ENSG00000185737.13	NRG3
chr9	55113790	55113964	augPB-10084.t2	0	0	0	0	3	ENSG00000185737.13	NRG3
chr9	58122411	58122566	augPB-10096.t1	0	0	2	0	5	ENSG00000229616.2	AL356095.1
chr9	58129754	58129860	augPB-10096.t1	0	0	0	0	5	ENSG00000229616.2	AL356095.1
chr9	58134135	58134281	augPB-10096.t1	0	0	0	0	5	ENSG00000229616.2	AL356095.1
chr9	58543161	58543452	augPB-10099.t8	0	0	0	0	26	ENSG00000108175.17	ZMIZ1
chr9	59637464	59637607	augPB-10104.t2	0	0	0	0	31	ENSG00000230417.12	LINC00595
chr9	61394207	61394425	augPB-10114.t1	0	0	0	0	2	ENSG00000148655.15	LRMDA
chr9	61507759	61507829	augPB-10114.t1	0	0	0	0	27	ENSG00000148655.15	LRMDA
chr9	64292629	64292729	augPB-10139.t3	0	0	0	0	2	ENSG00000166343.10	MSS51
chr9	64411171	64411249	augPB-10141.t4	1	0	0	1	114	ENSG00000156042.18	CFAP70
chr9	64558520	64558648	augPB-10144.t1	0	2	0	0	14	ENSG00000138286.15	FAM149B1
chr9	64656662	64656754	augPB-10147.t1	0	0	0	0	1	ENSG00000122884.12	P4HA1
chr9	66486911	66487076	augPB-10165.t1	0	0	0	0	20	ENSG00000107731.12	UNC5B
chr9	67015085	67015162	augPB-10168.t1	0	0	0	0	58	ENSG00000166220.12	TBATA
chr9	67062564	67062589	augPB-10169.t1	0	0	0	0	1	ENSG00000138316.11	ADAMTS14
chr9	67649365	67649462	augPB-10178.t1	0	0	0	0	80	ENSG00000156521.14	TYSND1
chr9	68640019	68640126	augPB-10194.t1	0	0	0	108	980	ENSG00000122958.15	VPS26A
chr9	69237236	69237323	augPB-10204.t3	25	24	9	3	6	ENSG00000138336.9	TET1
chr9	75923547	75923576	augPB-10235.t2	0	0	0	0	18	ENSG00000150347.16	ARID5B
chr9	77731967	77731991	augPB-10240.t1	0	0	0	0	12	ENSG00000151150.22	ANK3
chr9	79213421	79213584	augPB-10249.t2	0	0	0	0	13	ENSG00000122870.12	BICC1
chr9	82460638	82460741	augPB-10259.t1	0	0	0	0	4	ENSG00000236744.2	AC016822.1
chr9	82576906	82576985	augPB-10259.t1	0	0	0	0	4	ENSG00000236744.2	AC016822.1
chr9	86817728	86817895	augPB-10267.t1	0	0	0	0	1	ENSG00000185532.19	PRKG1
chr9	91202471	91202571	augPB-10300.t2	0	0	0	0	5	ENSG00000148677.6	ANKRD1
chr9	92128907	92128921	augPB-10307.t4	0	1	0	1	19	ENSG00000095564.14	BTAF1
chr9	92161219	92161319	augPB-10307.t1	4	11	4	3	21	ENSG00000095564.14	BTAF1
chr9	92161737	92161890	augPB-10307.t1	5	10	4	3	17	ENSG00000095564.14	BTAF1
chr9	92333093	92333117	augPB-10308.t2	0	0	0	0	29	ENSG00000107864.15	CPEB3
chr9	94421032	94421141	augPB-10326.t3	0	0	0	0	2	ENSG00000138193.15	PLCE1
chr9	95593618	95593760	augPB-10335.t3	0	0	0	0	288	ENSG00000234026.1	AL157834.2
chr9	95598076	95598264	augPB-10335.t3	0	0	0	0	340	ENSG00000234026.1	AL157834.2
chr9	95599310	95599452	augPB-10335.t3	0	0	0	0	338	ENSG00000234026.1	AL157834.2
chr9	95600388	95600562	augPB-10335.t3	0	0	0	0	341	ENSG00000234026.1	AL157834.2
chr9	95601830	95601991	augPB-10335.t3	0	0	0	0	330	ENSG00000234026.1	AL157834.2
chr9	95604212	95604362	augPB-10335.t3	0	0	0	0	318	ENSG00000234026.1	AL157834.2
chr9	95607396	95607559	augPB-10335.t3	0	0	0	0	373	ENSG00000234026.1	AL157834.2
chr9	95611697	95611797	augPB-10335.t3	0	0	0	0	368	ENSG00000234026.1	AL157834.2
chr9	96100403	96100596	augPB-10340.t1	0	0	0	0	1	ENSG00000119977.21	TCTN3
chr9	99197805	99197975	augPB-10381.t1	0	0	0	0	1	ENSG00000172987.12	HPSE2
chr9	99708570	99708688	augPB-10382.t1	0	0	0	0	10	ENSG00000172987.12	HPSE2
chr9	100528677	100528799	augPB-10394.t2	0	0	0	0	7	ENSG00000120054.12	CPN1
chr9	100545530	100545705	augPB-10394.t1	0	0	0	0	8	ENSG00000120054.12	CPN1
chr9	101297405	101297527	augPB-10407.t2	0	0	0	0	1	ENSG00000075891.21	PAX2
chr9	101397526	101398512	augPB-10408.t1	6	0	7	1	41	ENSG00000119906.13	SLF2
chr9	101716503	101716623	augPB-10420.t1	0	0	0	0	1	ENSG00000227128.5	LBX1-AS1
chr9	102898106	102898300	augCGP-3660.t1	10	42	0	5	351	ENSG00000107862.5	GBF1
chr9	103122465	103122622	augPB-10444.t1	0	0	1	0	55	ENSG00000107882.11	SUFU
chr9	103154470	103154596	augPB-10444.t2	0	0	0	0	95	ENSG00000107882.11	SUFU
chr9	104528259	104528385	augPB-10467.t1	1	0	0	0	2	ENSG00000065613.15	SLK
chr9	117675813	117675934	augPB-10533.t1	0	0	0	0	3	ENSG00000186795.1	KCNK18
chr9	120420181	120420341	augPB-10560.t2	8	6	8	2	26	ENSG00000107651.13	SEC23IP
chr9	122708701	122708749	augPB-10570.t1	0	0	0	0	75	ENSG00000138162.19	TACC2
chr9	122745109	122745261	augPB-10571.t1	0	0	0	0	76	ENSG00000138152.10	BTBD16
chr9	122806251	122806302	augPB-10571.t1	0	0	0	0	78	ENSG00000138152.10	BTBD16
chr9	123267841	123267874	augPB-10576.t1	0	0	0	0	1	ENSG00000176584.18	DMBT1P1
chr9	123268407	123268434	augPB-10576.t1	0	0	0	0	1	ENSG00000176584.18	DMBT1P1
chr9	123403290	123403358	augPB-10581.t1	0	0	1	0	180	ENSG00000179988.14	PSTK
chr9	126096085	126096334	augPB-10605.t1	0	0	0	0	31	ENSG00000175018.13	TEX36
chr9	128499035	128499196	augPB-10618.t6	0	0	0	0	8	ENSG00000132334.16	PTPRE
chr9	128732915	128733113	augPB-10620.t3	0	0	0	0	4	ENSG00000280953.2	LINC01163
chr9	133188941	133189061	augPB-10646.t2	0	0	0	0	8	ENSG00000068383.19	INPP5A
chr9	133323737	133323826	augPB-10648.t2	0	0	0	0	10	ENSG00000171811.14	CFAP46
chr9	133344298	133344470	augCGP-3873.t1	0	0	0	0	271	ENSG00000171811.14	CFAP46
chr9	133388922	133389113	augCGP-3873.t1	0	0	0	0	271	ENSG00000171811.14	CFAP46
chr9	133927917	133928112	augCGP-3896.t1	0	0	0	0	1	ENSG00000214279.13	SCART1
chr9_2484X2513_random	14308	14405	augPB-22203.t1	0	0	0	0	6	ENSG00000186862.20	PDZD7
chr9_2484X2513_random	16423	16649	augPB-22203.t1	0	0	0	0	3	ENSG00000186862.20	PDZD7
chrUn_11X14_random	825874	826028	augPB-1573.t1	0	0	0	0	1	ENSG00000226250.2	LINC00408
chrUn_2491X2520_random	9708	9823	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	30102	30129	augPB-20762.t2	0	0	0	0	1	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	35308	35423	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	39766	39872	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2491X2520_random	41068	41150	augPB-20762.t2	0	0	0	0	2	ENSG00000185291.12	IL3RA
chrUn_2680X2711_random	26417	26465	augPB-5732.t1	0	0	0	0	168	ENSG00000169093.16	ASMTL
chrUn_2680X2711_random	31990	32055	augPB-5732.t1	0	0	0	0	175	ENSG00000169093.16	ASMTL
chrX	9041694	9041811	augPB-16649.t1	0	0	0	0	1	ENSG00000225624.1	TBL1YP1
chrX	14530561	14530728	augCGP-18518.t1	0	23	10	3	2	ENSG00000181544.15	FANCB
chrX	16761111	16761178	augPB-16698.t1	0	0	0	0	7	ENSG00000169891.18	REPS2
chrX	17489321	17489835	augPB-16701.t2	0	0	0	0	42	ENSG00000047634.15	SCML1
chrX	17951397	17951523	augPB-16703.t1	0	0	0	0	95	ENSG00000177324.14	BEND2
chrX	17953103	17953208	augPB-16703.t1	0	0	0	0	42	ENSG00000177324.14	BEND2
chrX	17954592	17954742	augPB-16703.t3	0	0	0	0	52	ENSG00000177324.14	BEND2
chrX	17957024	17957150	augPB-16703.t3	0	0	0	0	97	ENSG00000177324.14	BEND2
chrX	19710072	19710188	augPB-16715.t1	0	0	0	0	5	ENSG00000173681.16	BCLAF3
